observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids,id,p_id
8837880,No,8837836,No,Yes,309040949.0,8837880_8837836,8837836_8837880
8839634,Yes,58530763,No,Yes,308988660.0,8839634_58530763,58530763_8839634
8873609,No,8873618,Yes,Yes,308107971.0,8873609_8873618,8873618_8873609
8873618,Yes,8873609,No,Yes,307858555.0,8873618_8873609,8873609_8873618
9029726,No,9029586,No,Yes,306527112.0,9029726_9029586,9029586_9029726
9122049,No,189589216,No,Yes,306194222.0,9122049_189589216,189589216_9122049
9319352,Yes,9319390,No,Yes,306147008.0,9319352_9319390,9319390_9319352
9319390,No,9319352,Yes,Yes,306129976.0,9319390_9319352,9319352_9319390
9348478,Yes,9348479,Yes,Yes,306050485.0,9348478_9348479,9348479_9348478
9348479,Yes,9348478,Yes,Yes,305440788.0,9348479_9348478,9348478_9348479
9459167,No,9459512,Yes,Yes,305330970.0,9459167_9459512,9459512_9459167
9459167,No,9459405,Yes,Yes,305248599.0,9459167_9459405,9459405_9459167
9459405,Yes,9459167,No,Yes,304882448.0,9459405_9459167,9459167_9459405
9459512,Yes,9459167,No,Yes,303618072.0,9459512_9459167,9459167_9459512
9517655,Yes,89768239,No,Yes,303043348.0,9517655_89768239,89768239_9517655
9537173,Yes,9537171,No,Yes,301940886.0,9537173_9537171,9537171_9537173
9613322,No,9613319,No,Yes,301542958.0,9613322_9613319,9613319_9613322
9834684,Yes,66509279,No,Yes,299101804.0,9834684_66509279,66509279_9834684
9838470,Yes,9838468,No,Yes,298439201.0,9838470_9838468,9838468_9838470
9863697,Yes,9863711,Yes,Yes,298421266.0,9863697_9863711,9863711_9863697
9863711,Yes,9863697,Yes,Yes,298352879.0,9863711_9863697,9863697_9863711
9867536,No,66372280,No,Yes,298178561.0,9867536_66372280,66372280_9867536
9878001,Yes,66372180,No,Yes,298066733.0,9878001_66372180,66372180_9878001
9884371,Yes,9884260,No,Yes,297975654.0,9884371_9884260,9884260_9884371
9904574,No,9715130,No,Yes,297908719.0,9904574_9715130,9715130_9904574
9930991,Yes,66371922,No,Yes,297821644.0,9930991_66371922,66371922_9930991
9964169,No,9964178,No,Yes,297482407.0,9964169_9964178,9964178_9964169
9976884,No,66371811,No,Yes,297339804.0,9976884_66371811,66371811_9976884
10003229,Yes,66371739,No,Yes,297010925.0,10003229_66371739,66371739_10003229
10042362,Yes,66371463,No,Yes,296764034.0,10042362_66371463,66371463_10042362
10155097,Yes,10155098,No,Yes,295994278.0,10155097_10155098,10155098_10155097
10248122,Yes,10248124,No,Yes,294641559.0,10248122_10248124,10248124_10248122
10309167,Yes,10309216,No,Yes,294487673.0,10309167_10309216,10309216_10309167
10317797,Yes,10317798,Yes,Yes,293498632.0,10317797_10317798,10317798_10317797
10317798,Yes,10317797,Yes,Yes,291600833.0,10317798_10317797,10317797_10317798
10443482,Yes,10443455,No,Yes,291009479.0,10443482_10443455,10443455_10443482
10960412,Yes,3013721,No,Yes,289799235.0,10960412_3013721,3013721_10960412
10973513,No,66464171,No,Yes,288619986.0,10973513_66464171,66464171_10973513
10986794,Yes,10986817,No,Yes,287263147.0,10986794_10986817,10986817_10986794
11018377,Yes,11018383,Yes,Yes,286676941.0,11018377_11018383,11018383_11018377
11018383,Yes,11018377,Yes,Yes,286219823.0,11018383_11018377,11018377_11018383
11086957,Yes,11137126,No,Yes,281960206.0,11086957_11137126,11137126_11086957
11212609,Yes,11212629,No,Yes,275379098.0,11212609_11212629,11212629_11212609
11235252,No,66409546,No,Yes,274743112.0,11235252_66409546,66409546_11235252
11236942,Yes,11236972,No,Yes,273318688.0,11236942_11236972,11236972_11236942
11241828,No,11241837,No,Yes,272918858.0,11241828_11241837,11241837_11241828
11243064,Yes,11241837,No,Yes,272178008.0,11243064_11241837,11241837_11243064
11252870,Yes,11252885,Yes,Yes,271162461.0,11252870_11252885,11252885_11252870
11252885,Yes,11252870,Yes,Yes,271162440.0,11252885_11252870,11252870_11252885
11296008,Yes,11296022,No,Yes,271162407.0,11296008_11296022,11296022_11296008
11380928,Yes,70940574,No,Yes,269576608.0,11380928_70940574,70940574_11380928
11436874,Yes,10503314,No,Yes,269576598.0,11436874_10503314,10503314_11436874
12152382,Yes,12180961,Yes,Yes,269468634.0,12152382_12180961,12180961_12152382
12180961,Yes,12152382,Yes,Yes,269441149.0,12180961_12152382,12152382_12180961
12192407,Yes,79527725,No,Yes,269404152.0,12192407_79527725,79527725_12192407
12248949,Yes,12248950,No,Yes,268072225.0,12248949_12248950,12248950_12248949
12248950,No,12248949,Yes,Yes,268068992.0,12248950_12248949,12248949_12248950
12423946,Yes,12423948,Yes,Yes,267553283.0,12423946_12423948,12423948_12423946
12423948,Yes,12423946,Yes,Yes,267496654.0,12423948_12423946,12423946_12423948
12424336,No,12424335,No,Yes,267309706.0,12424336_12424335,12424335_12424336
12713851,Yes,12713850,No,Yes,267079659.0,12713851_12713850,12713850_12713851
12799736,Yes,12799131,No,Yes,267022336.0,12799736_12799131,12799131_12799736
12833153,Yes,12833171,No,Yes,266914721.0,12833153_12833171,12833171_12833153
12833171,No,12833153,Yes,Yes,266204281.0,12833171_12833153,12833153_12833171
13054939,No,13054943,No,Yes,266204278.0,13054939_13054943,13054943_13054939
13054943,No,13054939,No,Yes,266076068.0,13054943_13054939,13054939_13054943
13339379,Yes,13339396,No,Yes,265466247.0,13339379_13339396,13339396_13339379
13376691,Yes,13376692,No,Yes,264160871.0,13376691_13376692,13376692_13376691
13376692,No,13376691,Yes,Yes,264140628.0,13376692_13376691,13376691_13376692
13454032,Yes,13454098,No,Yes,264104786.0,13454032_13454098,13454098_13454032
13454098,No,13454032,Yes,Yes,264095006.0,13454098_13454032,13454032_13454098
13466688,No,13466689,Yes,Yes,264094398.0,13466688_13466689,13466689_13466688
13466689,Yes,13466688,No,Yes,264094392.0,13466689_13466688,13466688_13466689
13658828,Yes,69384807,No,Yes,264093842.0,13658828_69384807,69384807_13658828
13659253,Yes,70940471,No,Yes,264093837.0,13659253_70940471,70940471_13659253
13671361,Yes,70940395,No,Yes,263965551.0,13671361_70940395,70940395_13671361
13671629,Yes,21244313,Yes,Yes,263804642.0,13671629_21244313,21244313_13671629
13671742,Yes,70940001,No,Yes,263790698.0,13671742_70940001,70940001_13671742
13672038,Yes,45126488,No,Yes,263506262.0,13672038_45126488,45126488_13672038
13674014,Yes,70939902,No,Yes,263467894.0,13674014_70939902,70939902_13674014
13896077,Yes,70939804,No,Yes,263465799.0,13896077_70939804,70939804_13896077
13896094,Yes,70939768,No,Yes,263361738.0,13896094_70939768,70939768_13896094
14149750,Yes,14149902,Yes,Yes,263305759.0,14149750_14149902,14149902_14149750
14149902,Yes,14149750,Yes,Yes,263301985.0,14149902_14149750,14149750_14149902
14315471,Yes,70939654,No,Yes,263244646.0,14315471_70939654,70939654_14315471
14774517,No,14774518,Yes,Yes,263072838.0,14774517_14774518,14774518_14774517
14774518,Yes,14774517,No,Yes,263070531.0,14774518_14774517,14774517_14774518
15062351,Yes,254453746,Yes,Yes,262818934.0,15062351_254453746,254453746_15062351
15068248,No,66137135,No,Yes,262810696.0,15068248_66137135,66137135_15068248
15166420,Yes,66136865,No,Yes,262670769.0,15166420_66136865,66136865_15166420
15213348,Yes,15213349,Yes,Yes,262670760.0,15213348_15213349,15213349_15213348
15213349,Yes,15213348,Yes,Yes,261993676.0,15213349_15213348,15213348_15213349
15283784,Yes,212173299,No,Yes,261837733.0,15283784_212173299,212173299_15283784
15338360,Yes,15338361,Yes,Yes,261718737.0,15338360_15338361,15338361_15338360
15338361,Yes,15338360,Yes,Yes,261565880.0,15338361_15338360,15338360_15338361
15415677,Yes,225698071,No,Yes,260987224.0,15415677_225698071,225698071_15415677
15448018,Yes,66136549,No,Yes,260910810.0,15448018_66136549,66136549_15448018
17025639,Yes,70351555,No,Yes,260473984.0,17025639_70351555,70351555_17025639
17397695,No,17397697,No,Yes,259900329.0,17397695_17397697,17397697_17397695
17471940,Yes,17471942,No,Yes,259885586.0,17471940_17471942,17471942_17471940
17471942,No,17471940,Yes,Yes,259274641.0,17471942_17471940,17471940_17471942
17640824,Yes,31535775,No,Yes,259199276.0,17640824_31535775,31535775_17640824
17641370,Yes,31535775,No,Yes,258923591.0,17641370_31535775,31535775_17641370
17775476,No,17775475,No,Yes,258923527.0,17775476_17775475,17775475_17775476
17967539,Yes,116864512,No,Yes,258923353.0,17967539_116864512,116864512_17967539
18141580,No,18141624,No,Yes,258923180.0,18141580_18141624,18141624_18141580
18496989,Yes,66134983,No,Yes,258923064.0,18496989_66134983,66134983_18496989
18497275,Yes,66134765,No,Yes,258923008.0,18497275_66134765,66134765_18497275
18516577,No,66134678,Yes,Yes,258922982.0,18516577_66134678,66134678_18516577
18573817,Yes,66369706,No,Yes,258922846.0,18573817_66369706,66369706_18573817
18593084,Yes,66369616,Yes,Yes,258922329.0,18593084_66369616,66369616_18593084
18629826,Yes,18629832,No,Yes,258917721.0,18629826_18629832,18629832_18629826
18629832,No,18629826,Yes,Yes,258824173.0,18629832_18629826,18629826_18629832
19066016,Yes,28163598,No,Yes,258806327.0,19066016_28163598,28163598_19066016
19105615,Yes,1910,No,Yes,258663220.0,19105615_1910,1910_19105615
19220497,Yes,70939528,No,Yes,258276303.0,19220497_70939528,70939528_19220497
19277228,Yes,19277254,No,Yes,258132470.0,19277228_19277254,19277254_19277228
19277382,Yes,19277495,No,Yes,258031755.0,19277382_19277495,19277495_19277382
19296443,Yes,19296614,Yes,Yes,257636425.0,19296443_19296614,19296614_19296443
19296614,Yes,19296443,Yes,Yes,257587607.0,19296614_19296443,19296443_19296614
19489246,Yes,66368233,No,Yes,257490223.0,19489246_66368233,66368233_19489246
19501897,Yes,19501898,Yes,Yes,257490084.0,19501897_19501898,19501898_19501897
19501898,Yes,19501897,Yes,Yes,257382843.0,19501898_19501897,19501897_19501898
19585966,No,4311650,Yes,Yes,257336344.0,19585966_4311650,4311650_19585966
19608147,Yes,66368233,No,Yes,257327398.0,19608147_66368233,66368233_19608147
19631162,Yes,338453399,Yes,Yes,257327395.0,19631162_338453399,338453399_19631162
19653910,No,11251463,No,Yes,257321562.0,19653910_11251463,11251463_19653910
19653968,No,11251463,No,Yes,257321560.0,19653968_11251463,11251463_19653968
19691820,Yes,28163598,No,Yes,257321561.0,19691820_28163598,28163598_19691820
19729981,Yes,28163598,No,Yes,257321558.0,19729981_28163598,28163598_19729981
19730458,Yes,19752343,No,Yes,257149781.0,19730458_19752343,19752343_19730458
19741623,Yes,19757378,Yes,Yes,256966219.0,19741623_19757378,19757378_19741623
19757378,Yes,70939433,No,Yes,256913393.0,19757378_70939433,70939433_19757378
19779398,Yes,19779399,No,Yes,256913318.0,19779398_19779399,19779399_19779398
19930651,Yes,19930652,No,Yes,256880874.0,19930651_19930652,19930652_19930651
19930652,No,19930651,Yes,Yes,256875832.0,19930652_19930651,19930651_19930652
19970256,Yes,70939006,Yes,Yes,256738002.0,19970256_70939006,70939006_19970256
19970520,Yes,12109806,No,Yes,256737994.0,19970520_12109806,12109806_19970520
19975004,No,196503127,No,Yes,256617177.0,19975004_196503127,196503127_19975004
20162794,Yes,20163778,Yes,Yes,256559442.0,20162794_20163778,20163778_20162794
20163778,Yes,20162794,Yes,Yes,256452260.0,20163778_20162794,20162794_20163778
20177002,Yes,20175839,No,Yes,256153288.0,20177002_20175839,20175839_20177002
20283663,No,144250537,No,Yes,256096045.0,20283663_144250537,144250537_20283663
20448946,Yes,20448909,No,Yes,256019100.0,20448946_20448909,20448909_20448946
20528976,Yes,20529104,No,Yes,256006523.0,20528976_20529104,20529104_20528976
20723542,Yes,20725758,Yes,Yes,255941408.0,20723542_20725758,20725758_20723542
20725758,Yes,20726831,No,Yes,255670633.0,20725758_20726831,20726831_20725758
20725953,No,20726831,No,Yes,255598481.0,20725953_20726831,20726831_20725953
20827477,Yes,20827247,No,Yes,254975995.0,20827477_20827247,20827247_20827477
20827513,Yes,20827247,No,Yes,254945970.0,20827513_20827247,20827247_20827513
20827620,Yes,20827247,No,Yes,254823590.0,20827620_20827247,20827247_20827620
20966203,Yes,20967372,No,Yes,254733934.0,20966203_20967372,20967372_20966203
21087410,Yes,21492361,No,Yes,254732483.0,21087410_21492361,21492361_21087410
21218716,Yes,21218747,No,Yes,254723952.0,21218716_21218747,21218747_21218716
21244313,Yes,13671629,Yes,Yes,254628015.0,21244313_13671629,13671629_21244313
21492361,No,21087410,Yes,Yes,254496336.0,21492361_21087410,21087410_21492361
21554898,No,66368619,No,Yes,254496335.0,21554898_66368619,66368619_21554898
21604712,Yes,66133482,No,Yes,254493998.0,21604712_66133482,66133482_21604712
21661233,Yes,21908958,Yes,Yes,254493992.0,21661233_21908958,21908958_21661233
21908958,Yes,21909745,Yes,Yes,254493990.0,21908958_21909745,21909745_21908958
21908958,Yes,21909120,No,Yes,254493987.0,21908958_21909120,21909120_21908958
21908958,Yes,21661233,Yes,Yes,254211326.0,21908958_21661233,21661233_21908958
21909120,No,21908958,Yes,Yes,254179206.0,21909120_21908958,21908958_21909120
21909745,Yes,21908958,Yes,Yes,253901818.0,21909745_21908958,21908958_21909745
22405356,Yes,215459789,Yes,Yes,253548245.0,22405356_215459789,215459789_22405356
22454166,Yes,22454053,No,Yes,253387938.0,22454166_22454053,22454053_22454166
22464237,No,22464238,No,Yes,253387936.0,22464237_22464238,22464238_22464237
22473322,Yes,22473330,No,Yes,253387934.0,22473322_22473330,22473330_22473322
22674420,Yes,22674499,No,Yes,253387931.0,22674420_22674499,22674499_22674420
22703181,Yes,22864494,No,Yes,253302150.0,22703181_22864494,22864494_22703181
24497247,Yes,24576026,No,Yes,253302141.0,24497247_24576026,24576026_24497247
25090203,Yes,25090204,Yes,Yes,253273767.0,25090203_25090204,25090204_25090203
25090204,Yes,25090203,Yes,Yes,253273762.0,25090204_25090203,25090203_25090204
25189764,Yes,25191260,Yes,Yes,253273761.0,25189764_25191260,25191260_25189764
25191260,Yes,25189764,Yes,Yes,253264116.0,25191260_25189764,25189764_25191260
25492116,No,25455964,No,Yes,253064979.0,25492116_25455964,25455964_25492116
26409231,Yes,26409378,No,Yes,252897907.0,26409231_26409378,26409378_26409231
26493655,Yes,71002555,No,Yes,252831527.0,26493655_71002555,71002555_26493655
26894842,No,339484966,Yes,Yes,252706975.0,26894842_339484966,339484966_26894842
27946878,No,27952112,Yes,Yes,251998513.0,27946878_27952112,27952112_27946878
27952112,Yes,27946878,No,Yes,251660316.0,27952112_27946878,27946878_27952112
28116296,Yes,28116483,No,Yes,251652804.0,28116296_28116483,28116483_28116296
28163987,Yes,28163775,No,Yes,249930152.0,28163987_28163775,28163775_28163987
28343218,Yes,28343219,No,Yes,249288501.0,28343218_28343219,28343219_28343218
28343219,No,28343218,Yes,Yes,249268402.0,28343219_28343218,28343218_28343219
28422596,Yes,28422494,No,Yes,248991833.0,28422596_28422494,28422494_28422596
28487366,Yes,28545358,Yes,Yes,248991832.0,28487366_28545358,28545358_28487366
28487651,Yes,28545358,Yes,Yes,248991829.0,28487651_28545358,28545358_28487651
28487735,Yes,28545358,Yes,Yes,248750775.0,28487735_28545358,28545358_28487735
28488105,Yes,28488105,Yes,Yes,248596857.0,28488105_28488105,28488105_28488105
28488607,Yes,28488415,No,Yes,248304442.0,28488607_28488415,28488415_28488607
28545358,Yes,29305153,Yes,Yes,248304440.0,28545358_29305153,29305153_28545358
28545358,Yes,28487735,Yes,Yes,248290556.0,28545358_28487735,28487735_28545358
28545358,Yes,28487366,Yes,Yes,248288975.0,28545358_28487366,28487366_28545358
28545358,Yes,2468967,Yes,Yes,248288925.0,28545358_2468967,2468967_28545358
28545358,Yes,2468959,No,Yes,248287515.0,28545358_2468959,2468959_28545358
28545358,Yes,97880138,Yes,Yes,248287501.0,28545358_97880138,97880138_28545358
28545358,Yes,138470485,Yes,Yes,248287488.0,28545358_138470485,138470485_28545358
28545358,Yes,258028151,No,Yes,248260241.0,28545358_258028151,258028151_28545358
28545973,Yes,66368233,No,Yes,248085617.0,28545973_66368233,66368233_28545973
28851083,Yes,8141947,Yes,Yes,247353553.0,28851083_8141947,8141947_28851083
29305153,Yes,28545358,Yes,Yes,246572892.0,29305153_28545358,28545358_29305153
29569642,No,310976520,No,Yes,246269942.0,29569642_310976520,310976520_29569642
29593482,Yes,202927670,No,Yes,246117442.0,29593482_202927670,202927670_29593482
30863960,Yes,30868148,Yes,Yes,245966183.0,30863960_30868148,30868148_30863960
30868148,Yes,30863960,Yes,Yes,245959991.0,30868148_30863960,30863960_30868148
31008255,Yes,31109066,Yes,Yes,245778181.0,31008255_31109066,31109066_31008255
31109066,Yes,31008255,Yes,Yes,245660679.0,31109066_31008255,31008255_31109066
31137568,Yes,31168288,Yes,Yes,245472663.0,31137568_31168288,31168288_31137568
31168288,Yes,31137568,Yes,Yes,245459061.0,31168288_31137568,31137568_31168288
31536122,Yes,31535775,No,Yes,245253496.0,31536122_31535775,31535775_31536122
31536261,Yes,31535775,No,Yes,245098561.0,31536261_31535775,31535775_31536261
31810390,Yes,31810391,Yes,Yes,244397433.0,31810390_31810391,31810391_31810390
31810391,Yes,31810390,Yes,Yes,244271812.0,31810391_31810390,31810390_31810391
32936654,Yes,32936654,Yes,Yes,244110150.0,32936654_32936654,32936654_32936654
32936736,No,32936654,Yes,Yes,244088676.0,32936736_32936654,32936654_32936736
32936737,Yes,32936654,Yes,Yes,243833526.0,32936737_32936654,32936654_32936737
33435868,Yes,33435757,No,Yes,243481094.0,33435868_33435757,33435757_33435868
33717879,Yes,33720258,No,Yes,243325789.0,33717879_33720258,33720258_33717879
33720258,No,33717879,Yes,Yes,243038252.0,33720258_33717879,33717879_33720258
34245025,Yes,34244395,No,Yes,242949671.0,34245025_34244395,34244395_34245025
34471055,Yes,70938396,No,Yes,242878997.0,34471055_70938396,70938396_34471055
34861833,Yes,34861851,No,Yes,242864656.0,34861833_34861851,34861851_34861833
34867471,No,34867605,Yes,Yes,242806968.0,34867471_34867605,34867605_34867471
34867605,Yes,34867471,No,Yes,242806603.0,34867605_34867471,34867471_34867605
35329095,No,35640946,No,Yes,242768090.0,35329095_35640946,35640946_35329095
35404936,Yes,35449994,Yes,Yes,242761070.0,35404936_35449994,35449994_35404936
35449994,Yes,35404936,Yes,Yes,242749739.0,35449994_35404936,35404936_35449994
35489854,Yes,84154497,No,Yes,242739711.0,35489854_84154497,84154497_35489854
35703936,No,244767253,No,Yes,242692593.0,35703936_244767253,244767253_35703936
35859466,No,35912204,No,Yes,242671182.0,35859466_35912204,35912204_35859466
36475613,Yes,234453583,No,Yes,242494285.0,36475613_234453583,234453583_36475613
36511984,Yes,68968510,Yes,Yes,242414144.0,36511984_68968510,68968510_36511984
36562571,Yes,66366897,No,Yes,242410414.0,36562571_66366897,66366897_36562571
36852842,No,36852888,No,Yes,242407728.0,36852842_36852888,36852888_36852842
37100156,Yes,37100459,No,Yes,242060768.0,37100156_37100459,37100459_37100156
37521449,Yes,37522037,Yes,Yes,242032540.0,37521449_37522037,37522037_37521449
37522037,Yes,37521449,Yes,Yes,242022117.0,37522037_37521449,37521449_37522037
37744713,Yes,37744971,Yes,Yes,241944736.0,37744713_37744971,37744971_37744713
37744831,Yes,37744971,Yes,Yes,241940124.0,37744831_37744971,37744971_37744831
37744971,Yes,37744713,Yes,Yes,241934367.0,37744971_37744713,37744713_37744971
37955919,Yes,37955925,Yes,Yes,241934363.0,37955919_37955925,37955925_37955919
37955925,Yes,37955919,Yes,Yes,241934359.0,37955925_37955919,37955919_37955925
38337164,Yes,38337165,No,Yes,241915125.0,38337164_38337165,38337165_38337164
38356146,Yes,38356351,Yes,Yes,241785259.0,38356146_38356351,38356351_38356146
38356351,Yes,38356146,Yes,Yes,241784610.0,38356351_38356146,38356146_38356351
38380451,Yes,38380452,No,Yes,241774785.0,38380451_38380452,38380452_38380451
38463327,Yes,38538216,No,Yes,241774765.0,38463327_38538216,38538216_38463327
38538216,No,38463327,Yes,Yes,241774525.0,38538216_38463327,38463327_38538216
39333480,Yes,39333494,No,Yes,241714585.0,39333480_39333494,39333494_39333480
39401932,No,39401933,No,Yes,241688860.0,39401932_39401933,39401933_39401932
39401933,No,39401932,No,Yes,241688857.0,39401933_39401932,39401932_39401933
39428666,Yes,39428668,No,Yes,241688848.0,39428666_39428668,39428668_39428666
39432892,Yes,39432893,Yes,Yes,241605763.0,39432892_39432893,39432893_39432892
39432893,Yes,39432892,Yes,Yes,241605331.0,39432893_39432892,39432892_39432893
39561580,Yes,64497720,Yes,Yes,241568992.0,39561580_64497720,64497720_39561580
39568332,Yes,39568334,No,Yes,241513478.0,39568332_39568334,39568334_39568332
39568334,No,39568332,Yes,Yes,241513192.0,39568334_39568332,39568332_39568334
39631487,Yes,39631488,Yes,Yes,241512985.0,39631487_39631488,39631488_39631487
39631488,Yes,39631487,Yes,Yes,241512557.0,39631488_39631487,39631487_39631488
39792519,Yes,40084725,Yes,Yes,241497084.0,39792519_40084725,40084725_39792519
40053700,Yes,40053701,No,Yes,241386567.0,40053700_40053701,40053701_40053700
40053701,No,40053700,Yes,Yes,241382926.0,40053701_40053700,40053700_40053701
40084725,Yes,39792519,Yes,Yes,241235539.0,40084725_39792519,39792519_40084725
40101030,Yes,40101164,No,Yes,241134572.0,40101030_40101164,40101164_40101030
40575710,Yes,40576956,No,Yes,241089009.0,40575710_40576956,40576956_40575710
40785136,Yes,70609972,No,Yes,240923436.0,40785136_70609972,70609972_40785136
41166045,Yes,70938235,No,Yes,240833983.0,41166045_70938235,70938235_41166045
41442047,Yes,66131035,No,Yes,240608119.0,41442047_66131035,66131035_41442047
41532958,Yes,41532763,No,Yes,240576242.0,41532958_41532763,41532763_41532958
41893810,Yes,41893590,No,Yes,240409205.0,41893810_41893590,41893590_41893810
42003412,Yes,70938158,No,Yes,240409189.0,42003412_70938158,70938158_42003412
42229143,Yes,42229144,No,Yes,240398974.0,42229143_42229144,42229144_42229143
42516960,Yes,42517227,No,Yes,239998062.0,42516960_42517227,42517227_42516960
42752645,Yes,28422494,No,Yes,239914161.0,42752645_28422494,28422494_42752645
42753524,Yes,28116483,No,Yes,239886353.0,42753524_28116483,28116483_42753524
42912779,Yes,70938081,No,Yes,239720062.0,42912779_70938081,70938081_42912779
42952892,Yes,66130594,Yes,Yes,239673548.0,42952892_66130594,66130594_42952892
43280150,Yes,42756172,No,Yes,239549230.0,43280150_42756172,42756172_43280150
43287790,Yes,42756172,No,Yes,239536965.0,43287790_42756172,42756172_43287790
43288443,Yes,42756172,No,Yes,239527101.0,43288443_42756172,42756172_43288443
43443371,Yes,43443372,No,Yes,239417212.0,43443371_43443372,43443372_43443371
44358543,No,130480768,No,Yes,239311944.0,44358543_130480768,130480768_44358543
44360085,Yes,44360084,No,Yes,239198078.0,44360085_44360084,44360084_44360085
44415193,Yes,60453836,No,Yes,239161891.0,44415193_60453836,60453836_44415193
44471646,Yes,28116483,No,Yes,239135068.0,44471646_28116483,28116483_44471646
44474278,Yes,46964624,Yes,Yes,239123669.0,44474278_46964624,46964624_44474278
44508735,Yes,44508736,Yes,Yes,239095638.0,44508735_44508736,44508736_44508735
44508736,Yes,44508735,Yes,Yes,239095163.0,44508736_44508735,44508735_44508736
44675375,No,44675216,No,Yes,238820434.0,44675375_44675216,44675216_44675375
45126488,No,13672038,Yes,Yes,238820405.0,45126488_13672038,13672038_45126488
45181524,No,45183375,No,Yes,238806105.0,45181524_45183375,45183375_45181524
45189811,Yes,338009591,No,Yes,238797242.0,45189811_338009591,338009591_45189811
45320787,Yes,45320788,No,Yes,238588198.0,45320787_45320788,45320788_45320787
45320788,No,45320787,Yes,Yes,238576935.0,45320788_45320787,45320787_45320788
45370039,Yes,70937875,Yes,Yes,238564685.0,45370039_70937875,70937875_45370039
45442625,Yes,45442630,No,Yes,238320317.0,45442625_45442630,45442630_45442625
45442630,No,45442625,Yes,Yes,238309006.0,45442630_45442625,45442625_45442630
45821977,Yes,71000511,No,Yes,238279615.0,45821977_71000511,71000511_45821977
45846383,Yes,45846386,No,Yes,238268119.0,45846383_45846386,45846386_45846383
46058435,No,46058433,No,Yes,237977575.0,46058435_46058433,46058433_46058435
46585932,Yes,46714446,Yes,Yes,237822738.0,46585932_46714446,46714446_46585932
46714446,Yes,46585932,Yes,Yes,237426557.0,46714446_46585932,46585932_46714446
46833536,Yes,46833537,No,Yes,237415715.0,46833536_46833537,46833537_46833536
46955647,Yes,46964622,Yes,Yes,237344792.0,46955647_46964622,46964622_46955647
46964622,Yes,46955647,Yes,Yes,237287242.0,46964622_46955647,46955647_46964622
47363732,Yes,180234956,No,Yes,237114653.0,47363732_180234956,180234956_47363732
48104917,Yes,48104975,Yes,Yes,236998382.0,48104917_48104975,48104975_48104917
48104975,Yes,48104917,Yes,Yes,236988161.0,48104975_48104917,48104917_48104975
48906065,Yes,48906066,No,Yes,236741425.0,48906065_48906066,48906066_48906065
48906066,No,48906065,Yes,Yes,236725943.0,48906066_48906065,48906065_48906066
49370219,Yes,109373625,Yes,Yes,236529054.0,49370219_109373625,109373625_49370219
49673279,Yes,49680042,No,Yes,236333432.0,49673279_49680042,49680042_49673279
49720884,Yes,28163775,No,Yes,236186490.0,49720884_28163775,28163775_49720884
49771021,Yes,64152767,No,Yes,236147696.0,49771021_64152767,64152767_49771021
50101445,No,50101446,No,Yes,236010385.0,50101445_50101446,50101446_50101445
50101446,No,50101445,No,Yes,235734819.0,50101446_50101445,50101445_50101446
50602391,Yes,50602395,Yes,Yes,235615120.0,50602391_50602395,50602395_50602391
50602395,Yes,50602391,Yes,Yes,235374087.0,50602395_50602391,50602391_50602395
50651606,No,51693505,No,Yes,235316341.0,50651606_51693505,51693505_50651606
50991174,No,50991175,No,Yes,235306894.0,50991174_50991175,50991175_50991174
51188925,No,51188925,No,Yes,235252446.0,51188925_51188925,51188925_51188925
51290165,Yes,251558054,No,Yes,235172842.0,51290165_251558054,251558054_51290165
51485780,Yes,70937610,No,Yes,235100137.0,51485780_70937610,70937610_51485780
51520773,Yes,13853881,No,Yes,234804924.0,51520773_13853881,13853881_51520773
51940859,Yes,261314998,No,Yes,234724855.0,51940859_261314998,261314998_51940859
52127319,No,52127029,No,Yes,234510932.0,52127319_52127029,52127029_52127319
52129940,Yes,52350117,No,Yes,234406904.0,52129940_52350117,52350117_52129940
52273719,Yes,52273720,No,Yes,234305414.0,52273719_52273720,52273720_52273719
52349777,Yes,52350117,No,Yes,234129934.0,52349777_52350117,52350117_52349777
53234509,Yes,54626664,No,Yes,233653019.0,53234509_54626664,54626664_53234509
53601988,Yes,66366562,No,Yes,233555373.0,53601988_66366562,66366562_53601988
53660597,Yes,53660598,No,Yes,233549402.0,53660597_53660598,53660598_53660597
53660598,No,53660597,Yes,Yes,233545077.0,53660598_53660597,53660597_53660598
54163580,Yes,54167513,Yes,Yes,233542796.0,54163580_54167513,54167513_54163580
54167513,Yes,54163580,Yes,Yes,233476634.0,54167513_54163580,54163580_54167513
54299920,Yes,54300315,No,Yes,233400734.0,54299920_54300315,54300315_54299920
54300315,No,54299920,Yes,Yes,233400728.0,54300315_54299920,54299920_54300315
54396728,Yes,54795714,No,Yes,233363311.0,54396728_54795714,54795714_54396728
54452971,Yes,55049978,No,Yes,233352571.0,54452971_55049978,55049978_54452971
54625774,Yes,54625776,No,Yes,233352569.0,54625774_54625776,54625776_54625774
54625776,No,54625774,Yes,Yes,233352563.0,54625776_54625774,54625774_54625776
54626664,No,53234509,Yes,Yes,233352555.0,54626664_53234509,53234509_54626664
54726445,Yes,149646021,No,Yes,233352554.0,54726445_149646021,149646021_54726445
54994450,Yes,54994449,No,Yes,233352530.0,54994450_54994449,54994449_54994450
54994451,Yes,54994454,No,Yes,233352520.0,54994451_54994454,54994454_54994451
