id,url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,"field:url for ""partner"" observation",partner_ids
9348479,https://www.inaturalist.org/observations/9348479,European Eel,Anguilla anguilla,European Eel,Actinopterygii,94105.0,https://www.inaturalist.org/observations/9348478,['9348478']
9459167,https://www.inaturalist.org/observations/9459167,Common Impala,Aepyceros melampus melampus,Common Impala,Mammalia,147920.0,https://www.inaturalist.org/observations/9459512; https://www.inaturalist.org/observations/9459405,"['9459512', '9459405']"
9459405,https://www.inaturalist.org/observations/9459405,White-backed Vulture,Gyps africanus,White-backed Vulture,Aves,5363.0,https://www.inaturalist.org/observations/9459167,['9459167']
9459512,https://www.inaturalist.org/observations/9459512,Hooded Vulture,Necrosyrtes monachus,Hooded Vulture,Aves,5426.0,https://www.inaturalist.org/observations/9459167,['9459167']
9517655,https://www.inaturalist.org/observations/9517655,Matebele Ant,Megaponera analis,Matabele Ant,Insecta,426190.0,https://www.inaturalist.org/observations/89768239,['89768239']
9522897,https://www.inaturalist.org/observations/9522897,Loggerhead Shrike,Lanius ludovicianus,Loggerhead Shrike,Aves,12024.0,https://www.inaturalist.org/observations/9522909,['9522909']
9522909,https://www.inaturalist.org/observations/9522909,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461.0,https://www.inaturalist.org/observations/9522897,['9522897']
9537171,https://www.inaturalist.org/observations/9537171,Dung Beetles,Scarabaeinae,Dung Beetles,Insecta,125819.0,https://www.inaturalist.org/observations/9537173,['9537173']
9537173,https://www.inaturalist.org/observations/9537173,Coracias garrulus semenowi,Coracias garrulus semenowi,,Aves,605743.0,https://www.inaturalist.org/observations/9537171,['9537171']
9613319,https://www.inaturalist.org/observations/9613319,Millipedes,Juliformia,Round-backed Millipedes,Animalia,372724.0,https://www.inaturalist.org/observations/9613322,['9613322']
9613322,https://www.inaturalist.org/observations/9613322,Pale Brown Scrub-Robin,Tychaedon signata tongensis,Pale Brown Scrub-Robin,Aves,1585986.0,https://www.inaturalist.org/observations/9613319,['9613319']
9692012,https://www.inaturalist.org/observations/9692012,hibiscuses,Hibiscus,hibiscuses,Plantae,48891.0,https://www.inaturalist.org/observations/9692033,['9692033']
9692033,https://www.inaturalist.org/observations/9692033,Heliothinae,Heliothinae,,Insecta,122535.0,https://www.inaturalist.org/observations/9692012,['9692012']
9715130,https://www.inaturalist.org/observations/9715130,"Underwing, Tiger, Tussock, and Allied Moths",Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850.0,https://www.inaturalist.org/observations/9904574,['9904574']
9834684,https://www.inaturalist.org/observations/9834684,Pied Kingfisher,Ceryle rudis,Pied Kingfisher,Aves,2662.0,https://www.inaturalist.org/observations/66509279,['66509279']
9838468,https://www.inaturalist.org/observations/9838468,Scarabaeini,Scarabaeini,,Insecta,489949.0,https://www.inaturalist.org/observations/9838470,['9838470']
9838470,https://www.inaturalist.org/observations/9838470,Coracias garrulus semenowi,Coracias garrulus semenowi,,Aves,605743.0,https://www.inaturalist.org/observations/9838468,['9838468']
9863697,https://www.inaturalist.org/observations/9863697,Aquarius remigis,Aquarius remigis,North American Common Water Strider,Insecta,59651.0,https://www.inaturalist.org/observations/9863711,['9863711']
9863711,https://www.inaturalist.org/observations/9863711,Western Yellowjacket,Vespula pensylvanica,Western Yellowjacket,Insecta,61355.0,https://www.inaturalist.org/observations/9863697,['9863697']
9867536,https://www.inaturalist.org/observations/9867536,Southern Masked-Weaver,Ploceus velatus,Southern Masked Weaver,Aves,13804.0,https://www.inaturalist.org/observations/66372280,['66372280']
9878001,https://www.inaturalist.org/observations/9878001,Common Hamerkop,Scopus umbretta umbretta,Common Hamerkop,Aves,516817.0,https://www.inaturalist.org/observations/66372180,['66372180']
9884371,https://www.inaturalist.org/observations/9884371,Graham's Crayfish Snake,Regina grahamii,Graham's Crawfish Snake,Reptilia,111578.0,https://www.inaturalist.org/observations/9884260,['9884260']
9904574,https://www.inaturalist.org/observations/9904574,Euplectrus,Euplectrus,,Insecta,250188.0,https://www.inaturalist.org/observations/9715130,['9715130']
9930991,https://www.inaturalist.org/observations/9930991,Lilac-breasted Roller,Coracias caudatus caudatus,Lilac-breasted Roller,Aves,516777.0,https://www.inaturalist.org/observations/66371922,['66371922']
9964169,https://www.inaturalist.org/observations/9964169,Tragelaphus oryx livingstonii,Tragelaphus oryx livingstonii,Striped Eland,Mammalia,698861.0,https://www.inaturalist.org/observations/9964178,['9964178']
9976884,https://www.inaturalist.org/observations/9976884,Cape Sea-Eagle,Icthyophaga vocifer,African Fish-Eagle,Aves,1505670.0,https://www.inaturalist.org/observations/66371811,['66371811']
10003229,https://www.inaturalist.org/observations/10003229,Eudocima divitiosa,Eudocima divitiosa,,Insecta,134092.0,https://www.inaturalist.org/observations/66371739,['66371739']
10029654,https://www.inaturalist.org/observations/10029654,Trochonanina,Trochonanina,,Mollusca,638224.0,https://www.inaturalist.org/observations/10041811,['10041811']
10041811,https://www.inaturalist.org/observations/10041811,Wood ear fungi,Auricularia,Wood ear fungi,Fungi,50817.0,https://www.inaturalist.org/observations/10029654,['10029654']
10042362,https://www.inaturalist.org/observations/10042362,Polytoxon robustum,Polytoxon robustum,,Mollusca,635733.0,https://www.inaturalist.org/observations/66371463,['66371463']
10100279,https://www.inaturalist.org/observations/10100279,Twice-stabbed Lady Beetles,Chilocorus,Twice-stabbed Lady Beetles,Insecta,68761.0,https://www.inaturalist.org/observations/10110571,['10110571']
10110571,https://www.inaturalist.org/observations/10110571,Duplachionaspis,Duplachionaspis,,Insecta,465584.0,https://www.inaturalist.org/observations/10100279,['10100279']
10155097,https://www.inaturalist.org/observations/10155097,Coracias garrulus semenowi,Coracias garrulus semenowi,,Aves,605743.0,https://www.inaturalist.org/observations/10155098,['10155098']
10155098,https://www.inaturalist.org/observations/10155098,Scarabaeini,Scarabaeini,,Insecta,489949.0,https://www.inaturalist.org/observations/10155097,['10155097']
10248122,https://www.inaturalist.org/observations/10248122,Ardea herodias,Ardea herodias,Great Blue Heron,Aves,4956.0,https://www.inaturalist.org/observations/10248124,['10248124']
10309167,https://www.inaturalist.org/observations/10309167,Brown Widow,Latrodectus geometricus,Brown Widow,Arachnida,47383.0,https://www.inaturalist.org/observations/10309216,['10309216']
10309216,https://www.inaturalist.org/observations/10309216,Koptortosoma,Xylocopa caffra,Double-banded Carpenter Bee,Insecta,467668.0,https://www.inaturalist.org/observations/10309167,['10309167']
10317797,https://www.inaturalist.org/observations/10317797,Leather Star,Dermasterias imbricata,Leather Star,Animalia,63382.0,https://www.inaturalist.org/observations/10317798,['10317798']
10317798,https://www.inaturalist.org/observations/10317798,Glaucous-winged Gull,Larus glaucescens,Glaucous-winged Gull,Aves,4399.0,https://www.inaturalist.org/observations/10317797,['10317797']
10443455,https://www.inaturalist.org/observations/10443455,Earthworms,Oligochaeta,Earthworms and Allies,Animalia,333586.0,https://www.inaturalist.org/observations/10443482,['10443482']
10443482,https://www.inaturalist.org/observations/10443482,American Robin,Turdus migratorius,American Robin,Aves,12727.0,https://www.inaturalist.org/observations/10443455,['10443455']
10798943,https://www.inaturalist.org/observations/10798943,Leptotyphlops,Leptotyphlops scutifrons,Peter's Thread Snake,Reptilia,32439.0,https://www.inaturalist.org/observations/10798942,['10798942']
10960123,https://www.inaturalist.org/observations/10960123,Pale-yellow Acraea,Telchinia burni,Pale-yellow Amber,Insecta,1482396.0,https://www.inaturalist.org/observations/10960412,['10960412']
10960412,https://www.inaturalist.org/observations/10960412,Obetia tenax,Obetia tenax,Rock Tree Nettle,Plantae,503912.0,https://www.inaturalist.org/observations/3013721,['3013721']
10973513,https://www.inaturalist.org/observations/10973513,Lycus ampliatus,Lycus ampliatus,,Insecta,673749.0,https://www.inaturalist.org/observations/66464171,['66464171']
10973541,https://www.inaturalist.org/observations/10973541,Lycus,Lycus,Netwing Beetles,Insecta,243908.0,https://www.inaturalist.org/observations/66464171,['66464171']
10986794,https://www.inaturalist.org/observations/10986794,Foxy Lily Weevil,Brachycerus labrusca,Foxy Lily Weevil,Insecta,632244.0,https://www.inaturalist.org/observations/10986817,['10986817']
10986817,https://www.inaturalist.org/observations/10986817,Clivia miniata miniata,Clivia miniata miniata,Benediction Lily,Plantae,598250.0,https://www.inaturalist.org/observations/10986794,['10986794']
11018377,https://www.inaturalist.org/observations/11018377,Dejeania bombylans,Dejeania bombylans,Bloated Hedgehog Fly,Insecta,468238.0,https://www.inaturalist.org/observations/11018383,['11018383']
11018383,https://www.inaturalist.org/observations/11018383,confetti spikethorn,Gymnosporia senegalensis,confetti spikethorn,Plantae,340106.0,https://www.inaturalist.org/observations/11018377,['11018377']
11038627,https://www.inaturalist.org/observations/11038627,Banded Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Insecta,199450.0,https://www.inaturalist.org/observations/66511689,['66511689']
11052821,https://www.inaturalist.org/observations/11052821,Cerambycinae,Cerambycinae,Round-necked Longhorn Beetles,Insecta,321500.0,https://www.inaturalist.org/observations/74716276,['74716276']
11062359,https://www.inaturalist.org/observations/11062359,Leucocelis,Leucocelis,Small Fruit Chafers,Insecta,567006.0,https://www.inaturalist.org/observations/74723977,['74723977']
11065591,https://www.inaturalist.org/observations/11065591,Romero,Salvia rosmarinus,Rosemary,Plantae,636795.0,https://www.inaturalist.org/observations/1068463,['1068463']
11074133,https://www.inaturalist.org/observations/11074133,Leafhoppers,Cicadellidae,Typical Leafhoppers,Insecta,53237.0,https://www.inaturalist.org/observations/11074145,['11074145']
11074145,https://www.inaturalist.org/observations/11074145,Malveae,Malveae,,Plantae,860842.0,https://www.inaturalist.org/observations/11074133,['11074133']
11086957,https://www.inaturalist.org/observations/11086957,Gray Fox,Urocyon cinereoargenteus,Gray Fox,Mammalia,42076.0,https://www.inaturalist.org/observations/11137126,['11137126']
11100580,https://www.inaturalist.org/observations/11100580,Bee Pirates,Palarus latifrons,Banded Beepirate,Insecta,680924.0,https://www.inaturalist.org/observations/66418812,['66418812']
11111443,https://www.inaturalist.org/observations/11111443,Physiphora,Physiphora,,Insecta,334335.0,https://www.inaturalist.org/observations/28163598,['28163598']
11145464,https://www.inaturalist.org/observations/11145464,Hover Flies,Syrphini,,Insecta,121991.0,https://www.inaturalist.org/observations/66412784,['66412784']
11161551,https://www.inaturalist.org/observations/11161551,Dark-winged Fungus Gnats,Sciaridae,Dark-winged Fungus Gnats,Insecta,85259.0,https://www.inaturalist.org/observations/11161923,['11161923']
11161568,https://www.inaturalist.org/observations/11161568,Pseudagrilus,Pseudagrilus,,Insecta,640226.0,https://www.inaturalist.org/observations/43061684,['43061684']
11161923,https://www.inaturalist.org/observations/11161923,Rove Beetles,Xantholinini,,Insecta,359908.0,https://www.inaturalist.org/observations/11161551,['11161551']
11170366,https://www.inaturalist.org/observations/11170366,Lynx Spiders,Oxyopes,Grass Lynx Spiders,Arachnida,83845.0,https://www.inaturalist.org/observations/11170752,['11170752']
11170752,https://www.inaturalist.org/observations/11170752,Geometrid and Swallowtail Moths,Geometroidea,Geometrid and Swallowtail Moths,Insecta,49531.0,https://www.inaturalist.org/observations/11170366,['11170366']
11212609,https://www.inaturalist.org/observations/11212609,Bigheaded Ant,Pheidole megacephala,African Big-headed Ant,Insecta,199356.0,https://www.inaturalist.org/observations/11212629,['11212629']
11212629,https://www.inaturalist.org/observations/11212629,Yellow House Bats,Scotophilus,Yellow House Bats,Mammalia,40431.0,https://www.inaturalist.org/observations/11212609,['11212609']
11235252,https://www.inaturalist.org/observations/11235252,CMR Blister Beetle,Hycleus oculatus,CMR Blisterbeetle,Insecta,524480.0,https://www.inaturalist.org/observations/66409546,['66409546']
11236942,https://www.inaturalist.org/observations/11236942,bitter-apple,Solanum campylacanthum,bitter-apple,Plantae,594568.0,https://www.inaturalist.org/observations/11236972,['11236972']
11236972,https://www.inaturalist.org/observations/11236972,Epilachnini,Epilachnini,Plant-eating Lady Beetles,Insecta,373697.0,https://www.inaturalist.org/observations/11236942,['11236942']
11241828,https://www.inaturalist.org/observations/11241828,Yellowheart Fruit Chafer,Pedinorrhina trivittata,Yellowheart Fruit Chafer,Insecta,349342.0,https://www.inaturalist.org/observations/11241837,['11241837']
11241837,https://www.inaturalist.org/observations/11241837,Brachystegia boehmii,Brachystegia boehmii,Prince-Of-Wales Feathers,Plantae,581278.0,"https://www.inaturalist.org/observations/11243067; https://www.inaturalist.org/observations/11243064, https://www.inaturalist.org/observations/11241828","['11243067', '11243064', '11241828']"
11243064,https://www.inaturalist.org/observations/11243064,Amethyst Fruit Chafer,Leucocelis amethystina,Amethyst Small Fruit Chafer,Insecta,568627.0,https://www.inaturalist.org/observations/11241837,['11241837']
11243067,https://www.inaturalist.org/observations/11243067,Leucocelina,Leucocelina,,Insecta,1008821.0,https://www.inaturalist.org/observations/11241837,['11241837']
11251463,https://www.inaturalist.org/observations/11251463,Tree Aloe,Aloidendron barberae,Eastern Tree Aloe,Plantae,560374.0,https://www.inaturalist.org/observations/4683091,['4683091']
11252870,https://www.inaturalist.org/observations/11252870,Foxy Lily Weevil,Brachycerus labrusca,Foxy Lily Weevil,Insecta,632244.0,https://www.inaturalist.org/observations/11252885,['11252885']
11252885,https://www.inaturalist.org/observations/11252885,pink rain lily,Zephyranthes robusta,pink rain lily,Plantae,1264664.0,https://www.inaturalist.org/observations/11252870,['11252870']
11254099,https://www.inaturalist.org/observations/11254099,,Coccus hesperidum,Brown Soft Scale,Insecta,330200.0,https://www.inaturalist.org/observations/73288373,['73288373']
11296008,https://www.inaturalist.org/observations/11296008,Coracias garrulus garrulus,Coracias garrulus garrulus,,Aves,633603.0,https://www.inaturalist.org/observations/11296022,['11296022']
11296022,https://www.inaturalist.org/observations/11296022,Red-headed Centipede,Scolopendra morsitans,Red-headed Centipede,Animalia,447908.0,https://www.inaturalist.org/observations/11296008,['11296008']
11380928,https://www.inaturalist.org/observations/11380928,Red-tailed Squirrel,Sciurus granatensis,Red-tailed Squirrel,Mammalia,46010.0,https://www.inaturalist.org/observations/70940574,['70940574']
11436874,https://www.inaturalist.org/observations/11436874,Ringneck Snake,Diadophis punctatus,Ring-necked Snake,Reptilia,26575.0,https://www.inaturalist.org/observations/10503314,['10503314']
12109806,https://www.inaturalist.org/observations/12109806,Ray-finned Fishes,Actinopterygii,Ray-finned Fishes,Actinopterygii,47178.0,https://www.inaturalist.org/observations/19970520,['19970520']
12152382,https://www.inaturalist.org/observations/12152382,Morepork,Ninox novaeseelandiae novaeseelandiae,New Zealand Morepork,Aves,413503.0,https://www.inaturalist.org/observations/12180961,['12180961']
