observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids
55049978,No,54452971,Yes,Yes,233352507
55093613,Yes,55093618,No,Yes,233352504
55093618,No,55093613,Yes,No,233352487
55097183,Yes,55097184,Yes,Yes,233352483
55097184,Yes,55097183,Yes,Yes,233226217
55455907,No,55455908,No,No,233162817
55500235,Yes,60911935,Yes,Yes,232957580
55508039,Yes,55512307,No,Yes,232792464
55512307,No,55508039,Yes,No,232587818
55564503,Yes,55661484,No,Yes,232530700
55656283,Yes,55656285,Yes,Yes,232405272
55656284,Yes,55656285,Yes,Yes,231860546
55656285,Yes,55656283,Yes,Yes,231737828
55661484,No,55564503,Yes,Yes,231451978
56179335,No,70979211,No,Yes,231052086
56179337,Yes,70979211,No,Yes,230836494
56336986,Yes,56338719,No,Yes,230106033
56338719,No,56336986,Yes,No,230071177
56350630,Yes,56350631,Yes,Yes,229809830
56350631,Yes,56350630,Yes,Yes,229671747
56446294,Yes,56446298,No,Yes,229651048
56551963,No,56551965,No,Yes,229565789
56551965,No,56551963,No,No,229535390
56551985,No,56551988,Yes,Yes,229339380
56551988,Yes,56551985,No,Yes,229337923
56551990,Yes,56551992,No,Yes,229144447
56551992,No,56551990,Yes,Yes,229104245
56671934,No,148052051,No,No,229102104
56778028,No,56777621,No,No,229089577
56815799,Yes,242493108,Yes,Yes,228798820
56866028,No,57134289,No,No,228793296
56967330,Yes,56967333,Yes,Yes,228652293
56967333,Yes,56967330,Yes,Yes,228321794
56967342,No,56967343,No,No,228320221
56967343,No,56967342,No,No,228040738
56967345,Yes,56967347,No,Yes,227935497
56967347,No,56967345,Yes,No,227611004
56967382,Yes,56967383,Yes,Yes,227560610
56967383,Yes,56967382,Yes,Yes,227459955
57134289,No,56866028,No,No,227459933
57384139,Yes,340806083,No,Yes,227459926
57384630,Yes,70045112,No,Yes,227459915
57415267,No,57415520,No,No,227263134
57415520,No,57415267,No,Yes,227261609
57860272,Yes,57860273,Yes,Yes,226886628
57860273,Yes,57860272,Yes,Yes,226835506
57860296,Yes,57860301,No,Yes,226771975
57860300,No,57860302,No,Yes,226766168
57860301,No,57860296,Yes,No,226637339
57860302,No,57860300,No,No,226236023
57860303,Yes,57860305,No,Yes,225883294
57860305,No,57860303,Yes,No,225831309
57943056,Yes,58128640,No,Yes,225827807
58011302,Yes,58053679,No,Yes,225827636
58036550,No,58036552,No,No,225799578
58036552,No,58036550,No,Yes,225208347
58053679,No,58011302,Yes,No,224802217
58128640,No,57943056,Yes,No,224652639
58169637,Yes,58169788,No,Yes,224621066
58519199,No,58519208,Yes,No,224592404
58519208,Yes,58519199,No,Yes,224452717
58530763,No,8839634,Yes,No,224168550
58546975,No,58546976,No,No,224097587
58546976,No,58546975,No,No,223912826
58597660,No,58597662,No,No,223621091
58597660,No,58597664,No,No,223403361
58597660,No,58597665,No,No,223372121
58597662,No,58597660,No,No,223305015
58597664,No,58597660,No,No,223250192
58597665,No,58597660,No,No,223246659
58875298,Yes,58875302,No,Yes,222997361
58875302,No,58875298,Yes,Yes,222892987
58875334,Yes,58875339,No,Yes,222573376
58875339,No,58875334,Yes,No,222337225
58875360,No,58875369,No,No,222322024
59061706,No,59061727,No,No,222136246
59279061,No,59283855,No,No,222083202
59283855,No,59279061,No,No,222048366
59346077,Yes,59346078,No,Yes,221885994
59346078,No,59346077,Yes,Yes,221169798
59346105,Yes,59346107,No,Yes,220943168
59346107,No,59346105,Yes,No,220921359
59346114,No,59346117,No,No,220849462
59346117,No,59346114,No,No,220842911
59346140,Yes,59346145,Yes,Yes,220675266
59346145,Yes,59346140,Yes,Yes,220618572
59347472,Yes,61448375,No,Yes,220530287
59536612,No,59536832,No,No,220379461
59536832,No,59536612,No,No,220151579
59984409,No,90178562,Yes,Yes,220129760
60453836,No,44415193,Yes,No,219496614
60591820,Yes,60591821,Yes,Yes,219474313
60591821,Yes,60591820,Yes,Yes,219465052
60738673,Yes,60803083,No,Yes,219465050
60782435,Yes,216405074,No,Yes,219409208
60803083,No,60738673,Yes,No,219301437
60858465,No,60858849,No,No,219062948
60858849,No,60858465,No,No,218843141
60911935,Yes,55500235,Yes,Yes,218666896
61230763,No,61230928,Yes,No,218625627
61230928,Yes,61230763,No,Yes,218555718
61315373,No,61315385,No,No,218094119
61315385,No,61315373,No,No,218094117
61328089,Yes,61328109,No,Yes,218024193
61328090,Yes,61328109,No,Yes,217907713
61328092,Yes,61328109,No,Yes,217772981
61328093,Yes,61328096,No,Yes,217384721
61328096,No,61328093,Yes,No,217377445
61328097,Yes,61328109,No,Yes,217255595
61328098,Yes,61328109,No,Yes,217187569
61328100,Yes,61328109,No,Yes,217160205
61328103,Yes,61328109,No,Yes,216718155
61328107,No,61328108,Yes,No,216128085
61328108,Yes,61328107,No,Yes,215998330
61328108,Yes,62178758,No,Yes,215892016
61328109,No,61328089,Yes,No,215630041
61328109,No,61328090,Yes,No,215490190
61328109,No,61328092,Yes,No,215460917
61328109,No,61328097,Yes,No,215449713
61328109,No,61328098,Yes,No,215381460
61328109,No,61328100,Yes,No,215082681
61328109,No,61328103,Yes,No,214999799
61347353,Yes,61347649,Yes,Yes,214999720
61347649,Yes,61347353,Yes,Yes,214920528
61392014,Yes,61392164,No,Yes,214786102
61392164,No,61392014,Yes,No,214521932
61400834,Yes,61400836,Yes,Yes,214100999
61400836,Yes,61400834,Yes,Yes,214088958
61448375,No,59347472,Yes,No,213884196
61494066,No,61494069,Yes,No,213701169
61494067,No,61494069,Yes,Yes,213579789
61494069,Yes,61494066,No,Yes,213371972
61494069,Yes,61494067,No,Yes,212965958
61494072,No,61494075,Yes,No,212784108
61494075,Yes,61494072,No,Yes,212258299
61494076,No,61494078,Yes,No,211673589
61494078,Yes,61494076,No,Yes,211606958
61494082,Yes,61494084,No,Yes,210888252
61494084,No,61494082,Yes,No,210888218
61494090,Yes,61494095,Yes,Yes,210782600
61494090,Yes,61494092,No,Yes,210782144
61494092,No,61494090,Yes,No,210663586
61494095,Yes,61494090,Yes,Yes,210504119
61494104,No,61494105,No,Yes,210346572
61494105,No,61494104,No,No,210318773
61494113,No,61494114,Yes,No,209995942
61494114,Yes,61494113,No,Yes,209348257
61494119,Yes,61494120,No,Yes,209323468
61494120,No,61494119,Yes,No,209273492
61494124,Yes,61494125,No,Yes,209223421
61494125,No,61494124,Yes,No,209199640
61534896,Yes,61534914,Yes,Yes,208836379
61534914,Yes,61534896,Yes,Yes,208292477
61550545,No,61550461,No,Yes,208207552
61565653,No,61647950,No,No,207806491
61647950,No,61565653,No,No,207803701
61674203,No,61674220,Yes,No,207536758
61674205,No,61674220,Yes,Yes,207526248
61674207,No,61674220,Yes,Yes,207525736
61674211,No,61674220,Yes,Yes,207523838
61674212,No,61674220,Yes,Yes,207507817
61674220,Yes,61674203,No,Yes,207181219
61674220,Yes,61674205,No,Yes,207019958
61674220,Yes,61674207,No,Yes,206373408
61674220,Yes,61674211,No,Yes,206212967
61674220,Yes,61674212,No,Yes,206184198
61743989,Yes,61746609,No,Yes,206118750
61746609,No,61743989,Yes,Yes,206081762
61771184,Yes,61771185,Yes,Yes,205528963
61771185,Yes,61771184,Yes,Yes,205493296
61839710,No,61839711,No,No,205299887
61839711,No,61839710,No,No,205241097
61881019,No,61881019,No,Yes,205241096
61951795,Yes,31884610,No,Yes,205006260
61995762,Yes,61995860,No,Yes,204922121
61995860,No,61995762,Yes,No,204886803
62037089,No,62037090,Yes,No,204750857
62037090,Yes,62037089,No,Yes,204689456
62037094,Yes,62037099,Yes,Yes,204630342
62037099,Yes,62037094,Yes,Yes,204577551
62133146,No,62133149,No,No,204541929
62133149,No,62133146,No,No,203683104
62178758,No,61328108,Yes,No,203682995
62179421,Yes,62179422,No,Yes,203317902
62179422,No,62179421,Yes,No,203237528
62278764,No,182451840,No,Yes,202116373
62283372,Yes,31884610,No,Yes,202036231
62420850,Yes,62420851,No,Yes,201938336
62420851,No,62420850,Yes,No,201783004
62420892,No,62420893,No,No,201768823
62420893,No,62420892,No,No,201668397
62420905,Yes,62420906,No,Yes,201667101
62420906,No,62420905,Yes,No,201666965
62420922,No,62420923,No,No,201385312
62420923,No,62420922,No,No,201280921
62420925,No,62420926,No,No,201033259
62420926,No,62420925,No,No,201013723
62498768,No,62498769,No,Yes,200956222
62498769,No,62498768,No,No,200881065
62498769,No,62498773,No,No,200398585
62498773,No,62498769,No,No,200054615
62498776,Yes,62498777,No,Yes,199861592
62498776,Yes,62498781,No,Yes,199447406
62498776,Yes,62498784,No,Yes,199447403
62498777,No,62498776,Yes,No,199378409
62498781,No,62498776,Yes,Yes,199337810
62498784,No,62498776,Yes,No,198881612
62498801,No,62498804,No,No,198838686
62498804,No,62498801,No,No,198802348
62498812,Yes,62498813,No,Yes,198584678
62498813,No,62498812,Yes,No,198301848
62498831,No,62498833,Yes,No,198281345
62498831,No,62498835,Yes,No,197721139
62498833,Yes,62498831,No,Yes,197605793
62498835,Yes,62498831,No,Yes,197371884
62566775,No,62567413,No,No,197126002
62567413,No,62566775,No,No,197090115
62699336,No,62699436,Yes,No,196849555
62699436,Yes,62699336,No,Yes,196784151
62733421,No,62733422,Yes,No,196501768
62733422,Yes,62733421,No,Yes,196312792
62771388,Yes,62771512,No,Yes,196281307
63016123,No,63016125,Yes,Yes,196204936
63016125,Yes,63016123,No,Yes,196183456
63016127,No,63016128,Yes,Yes,196179458
63016128,Yes,63016127,No,Yes,196179390
63028674,Yes,63028675,Yes,Yes,196154657
63028675,Yes,63028674,Yes,Yes,196010229
63054345,Yes,63054446,No,Yes,195969237
63054446,No,63054345,Yes,No,195869675
63094765,Yes,63094767,No,Yes,195596918
63094767,No,63094765,Yes,No,195272950
63094774,Yes,63094775,No,Yes,195049456
63094775,No,63094774,Yes,No,195022654
63094776,No,63094778,Yes,Yes,194912485
63094778,Yes,63094776,No,Yes,194808543
63094778,Yes,63094780,No,Yes,194776869
63094778,Yes,63094781,No,Yes,194604941
63094780,No,63094778,Yes,Yes,194599339
63094781,No,63094778,Yes,Yes,194475881
63094786,Yes,63094792,No,Yes,194408304
63094790,No,63094791,No,No,194348728
63094791,No,63094790,No,No,194208654
63094792,No,63094786,Yes,No,194182387
63179581,Yes,63179582,No,Yes,194177884
63179582,No,63179581,Yes,No,194021998
63263548,No,63263549,Yes,No,193914525
63263549,Yes,63263548,No,Yes,193880171
63263561,No,63263562,Yes,No,193786395
63263562,Yes,63263561,No,Yes,193766171
63263577,Yes,63263578,No,Yes,193719022
63263577,Yes,63263588,No,Yes,193487982
63263578,No,63263577,Yes,Yes,193487979
63263588,No,63263577,Yes,No,193220770
63263599,Yes,63263602,No,Yes,193130520
63263602,No,63263599,Yes,No,193091095
63392222,No,63356621,No,No,192679730
63404602,No,63404603,No,Yes,192557562
63404602,No,63478218,No,Yes,192206626
63404603,No,63404602,No,No,192084971
63478218,No,63404602,No,No,192076577
63496406,No,63496407,No,No,191235007
63496407,No,63496406,No,No,191113948
63546554,No,149979514,No,Yes,190970599
63701886,No,63701888,No,No,190906924
63701888,No,63701886,No,No,190554128
63714256,No,63714258,Yes,No,190412975
63714258,Yes,63714256,No,Yes,190040636
63829440,No,63829441,No,No,189994997
63829441,No,63829440,No,No,189904003
63847586,No,339908235,Yes,No,189808332
63878519,No,63878561,No,No,189752553
63979057,Yes,63979058,No,Yes,189641845
63979058,No,63979057,Yes,No,188763575
63981686,No,63981688,Yes,No,188449113
63981687,No,63981688,Yes,No,188434956
63981688,Yes,63981686,No,Yes,188418282
63981688,Yes,63981687,No,Yes,188340184
64122391,Yes,64122392,No,Yes,188338734
64122392,No,64122391,Yes,No,188119630
64122403,No,64122404,No,Yes,188119615
64122404,No,64122403,No,No,188006433
64286823,Yes,64287828,No,Yes,187851404
64287828,No,64286823,Yes,No,187709578
64303546,No,64306531,No,No,187579144
64310434,No,64310435,No,No,187458821
64310435,No,64310434,No,No,187264643
64353642,Yes,66366448,No,Yes,187143170
64452436,Yes,64452440,Yes,Yes,187143169
64452440,Yes,64452436,Yes,Yes,187143162
64476647,Yes,64476848,No,Yes,187143161
64476848,No,64476647,Yes,No,187097859
64497720,Yes,39561580,Yes,Yes,187072001
64534898,No,64534899,Yes,Yes,187004462
64534899,Yes,64534898,No,Yes,186805050
64553808,Yes,66643149,Yes,Yes,186661438
64613818,Yes,64613822,Yes,Yes,186452555
64613819,Yes,64613822,Yes,Yes,186450807
64613820,Yes,64613822,Yes,Yes,186333097
64613821,Yes,64613822,Yes,Yes,186324707
64613822,Yes,64613818,Yes,Yes,186319316
64613822,Yes,64613819,Yes,Yes,185920871
64613822,Yes,64613820,Yes,Yes,185920870
64613822,Yes,64613821,Yes,Yes,185920855
64668806,Yes,154070701,Yes,Yes,185783413
64844473,No,64844474,Yes,No,185783253
64844474,Yes,64844473,No,Yes,185781572
64844474,Yes,65284498,No,Yes,185731154
64857393,Yes,64857394,No,Yes,185706298
64857394,No,64857393,Yes,No,184859248
64857398,No,64857400,Yes,Yes,184662757
64857400,Yes,64857398,No,Yes,184598024
64857420,Yes,64857421,No,Yes,184597848
64857421,No,64857420,Yes,Yes,184530322
64857439,Yes,64857440,No,Yes,184415305
64857440,No,64857439,Yes,No,184231389
65053093,No,65053096,Yes,No,183700215
65053093,No,65053097,Yes,No,183650740
65053096,Yes,65053093,No,Yes,183578296
65053097,Yes,65053093,No,Yes,183577628
65095017,Yes,65095020,No,Yes,183576727
65095020,No,65095017,Yes,No,183374935
65095022,No,65095023,No,No,183373969
65095023,No,65095022,No,No,182697142
65095035,Yes,65095036,Yes,Yes,182588291
65095036,Yes,65095035,Yes,Yes,182370161
65162246,Yes,65162247,Yes,Yes,182369720
65162247,Yes,65162246,Yes,Yes,182287358
65226532,Yes,65226533,Yes,Yes,182220445
65226533,Yes,65226532,Yes,Yes,182207935
65226550,No,65226552,Yes,No,182207474
65226552,Yes,65226550,No,Yes,181429740
65281768,Yes,68862095,No,Yes,180863946
65284490,No,65284495,No,No,180682902
65284490,No,65284496,No,No,180284908
65284495,No,65284490,No,No,180274242
65284496,No,65284490,No,Yes,180272264
65284498,No,64844474,Yes,No,180205776
65302787,No,65302790,No,No,180204702
65302790,No,65302787,No,No,179898992
65318843,Yes,65318844,No,Yes,179739163
65318844,No,65318843,Yes,No,179601111
65344896,Yes,65344897,No,Yes,179492922
65344897,No,65344896,Yes,No,179432033
65490249,Yes,65490252,No,Yes,179429908
65490252,No,65490249,Yes,No,179429816
65531187,No,65531185,No,No,179265100
65540068,No,65540071,No,No,179204853
65540071,No,65540068,No,No,178761011
65592947,No,65592948,No,No,178600991
65592948,No,65592947,No,No,178101111
65592949,No,65592951,No,No,177853796
65592951,No,65592949,No,No,177290453
65592968,No,65592969,Yes,Yes,177290159
65592969,Yes,65592968,No,Yes,177214115
65592969,Yes,65592972,No,Yes,177071759
65592969,Yes,65592973,No,Yes,176864545
65592972,No,65592969,Yes,No,176535810
65592984,Yes,65592986,Yes,Yes,176511901
65592986,Yes,65592984,Yes,Yes,176455111
65596631,Yes,66791744,Yes,Yes,176381769
65608189,Yes,65608192,No,Yes,176345359
65608192,No,65608189,Yes,Yes,175982624
65703030,No,65703031,Yes,No,175091900
65703031,Yes,65703030,No,Yes,175014556
65703031,Yes,66053251,No,Yes,174840421
65745185,Yes,65745186,No,Yes,174561480
65745186,No,65745185,Yes,Yes,174371073
65828875,No,65828876,Yes,Yes,174130410
65828876,Yes,65828875,No,Yes,174063346
65896263,No,65896264,No,No,173880597
65896264,No,65896263,No,No,173860955
65896291,No,65896292,No,No,173845266
65896292,No,65896291,No,No,173844909
65942499,No,65942501,No,Yes,173787570
65942501,No,65942499,No,Yes,173744654
65975243,No,65975244,No,No,173744648
65975244,No,65975243,No,No,173587289
66022256,Yes,148562687,No,Yes,173480515
66045381,No,66045231,No,No,173086270
66053251,No,65703031,Yes,No,172789776
66089540,No,66089541,No,No,172709053
66110556,No,66110557,Yes,Yes,172459889
66110557,Yes,66110556,No,Yes,172360386
66130594,Yes,42952892,Yes,Yes,171998386
66132771,Yes,66132808,No,Yes,171977706
66132808,No,66132771,Yes,No,171977704
66134678,Yes,18516577,No,Yes,171898806
66136549,No,15448018,Yes,No,171679251
66194678,No,66194680,No,Yes,171512869
66194680,No,66194678,No,No,171408615
66194681,Yes,66194682,Yes,Yes,171404474
66194681,Yes,66194683,Yes,Yes,171302905
66194682,Yes,66194681,Yes,Yes,171018887
66194683,Yes,66194681,Yes,Yes,170507139
66194697,No,67398223,No,No,170383414
66205822,Yes,66205823,No,Yes,170083089
66205823,No,66205822,Yes,No,169655896
66294912,Yes,66317345,Yes,Yes,169573827
66297599,Yes,66317830,No,Yes,169479376
66298610,Yes,66298610,Yes,Yes,169479143
66299186,No,66318575,No,No,169379639
66299353,Yes,66318828,No,Yes,169337749
66316385,No,66316386,No,No,169063130
66316386,No,66316385,No,No,168998913
66317345,Yes,66294912,Yes,Yes,168464105
66317830,No,66297599,Yes,No,168396057
66318319,No,66299014,No,Yes,168049634
66318494,No,66299016,No,No,167968869
66318828,No,66299353,Yes,No,167843570
66320287,Yes,66320332,Yes,Yes,167781221
66320332,Yes,66320287,Yes,Yes,167463412
66328542,Yes,55010040,No,Yes,167388750
66332318,Yes,66332342,Yes,Yes,167247619
66332342,Yes,66332318,Yes,Yes,167038982
66333198,Yes,66332895,No,Yes,166978891
66365196,No,2455375,No,No,166851474
66366448,No,64353642,Yes,No,166741176
66366562,No,53601988,Yes,No,166498697
66366897,No,36562571,Yes,No,166414268
66368233,No,28545973,Yes,No,166054739
66368233,No,28545850,No,No,165852059
66368233,No,27496655,No,No,165632870
66368233,No,19608147,Yes,No,165101971
66368233,No,19489246,Yes,No,164986219
66368233,No,19488634,No,No,164771362
66368233,No,8653677,No,No,164717774
66368233,No,78556678,No,No,164711250
66368233,No,7882059,No,No,164700632
66368233,No,79516431,No,No,164579375
66368233,No,79517024,Yes,No,164330819
66368233,No,103887856,Yes,No,164235998
66368619,No,21554898,No,No,164133013
66369616,Yes,18593084,Yes,Yes,164122144
66369706,No,18573817,Yes,Yes,163767543
66371739,No,10003229,Yes,No,163248615
66371811,No,9976884,No,Yes,163103506
66371922,No,9930991,Yes,No,163086382
66372180,No,9878001,Yes,Yes,163082592
66372280,No,9867536,No,No,162298676
66373220,No,8953281,No,Yes,162280842
66374547,Yes,6654045,Yes,Yes,161843231
66374547,Yes,6653565,No,Yes,161111576
66381236,Yes,66398021,No,Yes,161075431
66381589,Yes,66399144,Yes,Yes,160915808
66382521,Yes,66399902,No,Yes,160326052
66398021,No,66381236,Yes,No,160259491
66399144,Yes,66381589,Yes,Yes,160049845
66400382,No,66400947,No,Yes,158576207
66400748,Yes,66401160,No,Yes,158349152
66400947,No,66400382,No,Yes,158283853
66401160,No,66400748,Yes,No,157226875
66401918,No,66401924,No,No,156498436
66401924,No,66401918,No,No,156241593
66408258,No,4924430,No,No,155820257
66408456,No,4826551,No,No,155819604
66409288,No,4439691,Yes,No,155480860
66409288,No,4439648,No,No,155301370
66409288,No,4616510,No,No,155271768
66409546,No,11235252,No,No,154926631
66409844,No,4198630,Yes,Yes,154729457
66409844,No,4198647,Yes,Yes,154566108
66410007,No,3891537,No,Yes,154559221
66410231,No,3661794,Yes,No,154344919
66410426,No,3331285,No,No,154226163
66411306,No,3174469,Yes,No,154105260
66412290,No,2425738,Yes,No,154105257
66412411,No,2425593,Yes,No,153845019
66412753,No,66412754,Yes,Yes,153613838
66412754,Yes,66412753,No,Yes,153506837
66412784,No,11145464,No,No,153497942
66412888,No,1850681,No,No,153441438
66413110,No,1564429,Yes,No,153359121
66413287,No,1542113,No,No,153350368
66413452,Yes,1541560,No,Yes,152655814
66415124,Yes,66450440,Yes,Yes,152104069
66415128,Yes,66450578,Yes,Yes,151840539
66415130,Yes,66450857,No,Yes,151840343
66415616,No,1515651,No,No,151773953
66415917,No,1511193,No,No,151773417
66416214,No,1480375,Yes,No,151512622
66416266,No,1480419,Yes,No,151490938
66418812,No,11100580,No,Yes,151304771
66419028,No,1135272,Yes,No,151083977
